package_id,created_at,test_week,clickability_test_id,headline,eyecatcher_id,impressions,clicks,ctr,first_place,winner,is_highest_ctr,headline_num_persons,headline_num_orgs,headline_num_gpes,headline_has_person,headline_has_org,headline_has_gpe,headline_has_money,starts_with_verb,starts_with_pronoun,starts_with_number,num_pronouns,num_chars,num_tokens,avg_token_len,ends_with_qmark,ends_with_exclaim,has_quote,has_all_caps_word,num_nouns,num_verbs,num_adjs,num_advs,headline_imperative_verb,headline_has_curiosity_word,headline_curiosity_similarity,headline_has_intensity_word,headline_intensity_similarity,neg,neu,pos,compound,created_at_dayofweek,created_at_hourofday,test_group_size,read_flesch,read_coleman,specificity_tfidf,topic_bertopic
26711,2014-09-28 01:38:19.474,201439,542765e413c5e5fb54000016,Why It’s So Important This Actor Is Playing The Role She Is On TV Right Now,542743aa59290d07fb000009,5349,45,0.008412787436904,False,False,False,0,0,0,False,False,False,False,False,False,False,2,75,17,3.5294117647058822,False,False,True,True,3,4,1,3,False,False,0.8891113996505737,False,0.8891113996505737,0.0,0.782,0.218,0.4391,6,1,5,79.5575,3.7375000000000007,0.4044027740675174,0
26712,2014-09-28 01:40:38.418,201439,542765e413c5e5fb54000016,"This Actress Has Two Oscar Wins, So Why Is She Returning To TV? To Make A Point.",542743aa59290d07fb000009,5426,44,0.0081091043125691,False,False,False,0,0,0,False,False,False,False,False,False,False,2,80,20,3.2,False,False,False,True,5,4,0,1,True,False,0.8477843999862671,False,0.8477843999862671,0.0,0.802,0.198,0.5719,6,1,5,88.72514705882354,1.529411764705884,0.369167371043088,0
26718,2014-09-28 21:12:31.800,201439,54287977735e82571100000d,What Actually Happens When You Tell Women To Drink Less Or Dress Differently To Prevent Rape,542877eeadfe30a51f00000d,5631,79,0.0140294796661339,False,False,False,0,0,0,False,False,False,False,False,True,False,2,92,16,4.8125,False,False,False,False,2,5,0,3,False,False,0.8001295924186707,False,0.8001295924186707,0.237,0.707,0.056,-0.6808,6,21,5,63.69500000000001,10.2625,0.3264142503629685,12
26719,2014-09-28 21:29:40.078,201439,54287d10389e1cc89b000024,"Showing My ID Card Is No Biggie. For Her, It Once Was The Worst Thing Ever.",5427358e59290d939c00000a,2359,36,0.0152607036880033,False,False,False,0,0,0,False,False,False,False,True,False,False,3,75,19,3.1578947368421053,False,False,False,True,4,3,1,2,False,True,0.9383990168571472,False,0.9383990168571472,0.31,0.69,0.0,-0.743,6,21,9,98.2525,1.1625000000000014,0.4006857227002873,-1
26720,2014-09-28 23:18:01.025,201439,5428971e735e82308800002f,Our Personal Parts Per Million Are Suddenly Exposed Because Of One Guys Newest Camera,54288743735e82308800001b,4231,31,0.0073268730796502,False,False,False,0,0,0,False,False,False,False,False,True,False,1,85,14,5.142857142857143,False,False,False,False,5,2,0,1,False,False,0.7706673741340637,True,0.7706673741340637,0.091,0.909,0.0,-0.0772,6,23,4,41.553571428571445,11.914285714285718,0.349459061414914,-1
26721,2014-09-28 21:30:59.833,201439,54287d10389e1cc89b000024,"For Me, Showing My ID Card Is No Biggie. For Her, It Once Made Life Hell.",5427358e59290d939c00000a,2335,33,0.0141327623126338,False,False,False,0,0,0,False,False,False,False,False,False,False,4,73,20,2.9,False,False,False,True,5,3,0,1,False,True,0.946468949317932,False,0.946468949317932,0.327,0.673,0.0,-0.7783,6,21,9,103.54,0.0749999999999992,0.4008214712655111,-1
26724,2014-09-28 21:38:52.344,201439,54287d10389e1cc89b000024,Why Showing Her ID Card Once Made Her Life Hell,5427358e59290d939c00000a,2325,26,0.0111827956989247,False,False,False,0,0,0,False,False,False,False,False,False,False,2,47,10,3.8,False,False,False,True,4,2,0,1,False,True,0.7435020804405212,False,0.7435020804405212,0.338,0.662,0.0,-0.6808,6,21,9,103.625,3.280000000000001,0.4397115324819965,-1
26725,2014-09-28 22:10:56.783,201439,542885ce389e1c783c000018,"A New, Simple Lens Attached To A Camera Is Exposing Our Personal Parts Per Million",54288744adfe3093ac00001f,5786,25,0.0043207742827514,False,False,False,0,0,0,False,False,False,False,False,False,False,1,82,16,4.25,False,False,False,False,6,3,0,0,False,False,0.7472469210624695,True,0.7472469210624695,0.149,0.851,0.0,-0.2732,6,22,6,50.610000000000014,8.133333333333336,0.3250683047159357,-1
26726,2014-09-28 22:11:23.600,201439,54287977735e82571100000d,"I’m Sick Of People Telling Women To Drink Less Or Dress Differently To Stop Rape, And Here’s Why",542877eeadfe30a51f00000d,5800,66,0.0113793103448275,False,False,False,0,0,0,False,False,False,False,False,True,False,1,96,21,3.761904761904762,False,False,True,False,3,6,1,3,False,False,0.8099466562271118,False,0.8099466562271118,0.405,0.595,0.0,-0.8807,6,22,5,80.46500000000002,7.044444444444444,0.3246295871958172,12
26729,2014-09-28 22:13:50.754,201439,54287d10389e1cc89b000024,Showing Her ID Card Once Made Her Life Hell. All Thanks To 1 Letter.,5427358e59290d939c00000a,2330,38,0.0163090128755364,False,False,False,0,0,0,False,False,False,False,True,False,False,2,68,16,3.4375,False,False,False,True,6,2,0,1,False,True,0.8281210064888,False,0.8281210064888,0.249,0.595,0.157,-0.4019,6,22,9,103.04428571428576,1.9285714285714304,0.373120005499576,-1
26731,2014-09-28 22:38:21.724,201439,54288bc9adfe30fcc0000021,Ever Wonder How Life Could Change For Kids If Gender Didn't Matter? Here's A Before And After.,54237d67f8392ff8f0000030,5396,46,0.008524833209785,False,False,False,0,0,0,False,False,False,False,False,False,False,0,94,21,3.7142857142857144,False,False,True,False,4,6,0,2,True,False,0.93647301197052,False,0.93647301197052,0.067,0.933,0.0,-0.0191,6,22,6,78.77220588235295,5.964705882352941,0.372894183073601,-1
26734,2014-09-28 23:17:57.709,201439,5428971e735e82308800002f,A Newly Launched Camera Is Exposing Some Of Our Worst Parts,54288743735e82308800001b,4030,33,0.0081885856079404,True,False,True,0,0,0,False,False,False,False,False,False,False,2,59,11,4.454545454545454,False,False,False,False,3,3,0,1,False,False,0.7831138968467712,False,0.7831138968467712,0.422,0.476,0.102,-0.6908,6,23,4,64.9245454545455,7.345454545454544,0.4026159018654754,-1
26735,2014-09-28 23:18:05.017,201439,5428971e735e82308800002f,One Guy Takes HIs Camera On The Street And Captures Our Personal Parts Per Million,54288743735e82308800001b,4037,22,0.0054495912806539,False,False,False,0,0,0,False,False,False,False,False,False,True,2,82,15,4.533333333333333,False,False,False,False,6,1,0,0,False,False,0.7649204730987549,True,0.7649204730987549,0.0,1.0,0.0,0.0,6,23,4,67.53000000000003,8.52,0.3487381169173077,-1
26780,2014-09-29 20:09:47.779,201439,5429b5ba3f8719944f000003,"Her Cousin Was Raped, Killed, And Covered In Pine Needles. Here's Why She Has To Tell Her Story.",5429b9cb3f8719ee5f000002,4488,37,0.0082442067736185,True,False,True,0,0,0,False,False,False,False,False,True,False,3,96,23,3.4347826086956523,False,False,True,False,4,7,0,1,False,False,0.8224508762359619,False,0.8224508762359619,0.363,0.637,0.0,-0.8779,0,20,4,94.3,4.755555555555556,0.3399578106243071,-1
26782,2014-09-29 20:15:29.689,201439,5429b5ba3f8719944f000003,Her Mother Thought Someone Was Chasing Them. That Was The Day Her Life Changed Forever.,5429b9cb3f8719ee5f000002,4683,24,0.0051249199231262,False,False,False,0,0,0,False,False,False,False,False,True,False,5,87,17,4.294117647058823,False,False,False,False,4,4,0,1,False,False,0.8761482238769531,False,0.8761482238769531,0.0,1.0,0.0,0.0,0,20,4,86.42250000000001,7.706666666666667,0.3684712093028009,0
26783,2014-09-29 20:17:01.901,201439,5429b5ba3f8719944f000003,"She Could Be Anybody She Wanted To, Because As A Kid She’d Always Change Her Name",5429b9cb3f8719ee5f000002,4665,20,0.0042872454448017,False,False,False,0,0,0,False,False,False,False,False,True,False,5,81,18,3.6666666666666665,False,False,True,False,2,5,0,1,False,False,0.8322030305862427,False,0.8322030305862427,0.0,1.0,0.0,0.0,0,20,4,74.27000000000001,5.550000000000001,0.4883347011046114,17
26800,2014-09-29 23:44:01.888,201439,5429ee505f7828cf26000052,"They Needed To Feel Her Pain, So She Locked Them In A
Room And Told Her Story",5429b9cbaba770579f000039,5660,64,0.0113074204946996,True,False,True,0,0,0,False,False,False,False,False,True,False,5,77,18,3.388888888888889,False,False,False,False,4,4,0,1,False,False,0.7918415665626526,False,0.7918415665626526,0.18,0.82,0.0,-0.5106,0,23,5,95.02705882352944,2.9294117647058826,0.3727226733253966,-1
26802,2014-09-29 23:46:16.788,201439,5429ee505f7828cf26000052,"They Needed To Feel Her Pain, So She Locked Them In A
Room And Told Her Story",5429b9cbaba770579f000039,5639,46,0.0081574747295619,False,False,False,0,0,0,False,False,False,False,False,True,False,5,77,18,3.388888888888889,False,False,False,False,4,4,0,1,False,False,0.7918415665626526,False,0.7918415665626526,0.18,0.82,0.0,-0.5106,0,23,5,95.02705882352944,2.9294117647058826,0.3727226733253966,-1
26804,2014-09-29 23:49:12.698,201439,5429edba3f8719944f000031,The Strange Things Women Used To Insert In Their Bodies In The Hopes Of Avoiding Pregnancy,5429edd95f7828ebff000074,5634,17,0.0030173943911963,False,False,False,0,0,0,False,False,False,False,False,False,False,1,90,16,4.6875,False,False,False,False,5,3,1,0,False,False,0.6312945485115051,False,0.6312945485115051,0.21,0.65,0.14,-0.1027,0,23,6,68.9825,9.537499999999998,0.3233361105817292,13
26805,2014-09-29 23:49:23.471,201439,5429edba3f8719944f000031,The Strange Things Women Used To Insert In Their Bodies In The Hopes Of Avoiding Pregnancy,5429edda5f782829eb000081,5507,37,0.0067187216270201,True,False,False,0,0,0,False,False,False,False,False,False,False,1,90,16,4.6875,False,False,False,False,5,3,1,0,False,False,0.6312945485115051,False,0.6312945485115051,0.21,0.65,0.14,-0.1027,0,23,6,68.9825,9.537499999999998,0.3233361105817292,13
26806,2014-09-29 23:49:33.100,201439,5429edba3f8719944f000031,The Strange Things Women Used To Insert In Their Bodies In The Hopes Of Avoiding Pregnancy,5429eddcaba7700200000053,5432,37,0.0068114874815905,False,False,False,0,0,0,False,False,False,False,False,False,False,1,90,16,4.6875,False,False,False,False,5,3,1,0,False,False,0.6312945485115051,False,0.6312945485115051,0.21,0.65,0.14,-0.1027,0,23,6,68.9825,9.537499999999998,0.3233361105817292,13
26807,2014-09-29 23:49:42.948,201439,5429edba3f8719944f000031,The Strange Things Women Used To Insert In Their Bodies In The Hopes Of Avoiding Pregnancy,5429eddc5f7828cf26000051,5621,40,0.0071161714997331,False,False,True,0,0,0,False,False,False,False,False,False,False,1,90,16,4.6875,False,False,False,False,5,3,1,0,False,False,0.6312945485115051,False,0.6312945485115051,0.21,0.65,0.14,-0.1027,0,23,6,68.9825,9.537499999999998,0.3233361105817292,13
26822,2014-09-30 11:24:33.263,201439,542a92be1da3e2b862000001,There's An Incredibly Simple Reason Kids Are Dying Of Preventable Things. Hint: Rhymes With Bunny.,54299d2f735e821474000063,5647,34,0.0060208960510005,False,False,False,0,0,0,False,False,False,False,False,True,False,1,98,19,4.421052631578948,False,False,True,False,7,3,2,0,False,False,0.8852282166481018,True,0.8852282166481018,0.0,1.0,0.0,0.0,1,11,6,58.2225,11.186666666666664,0.307914539323849,13
26844,2014-09-30 13:55:14.591,201439,542ab4643f87192d9e00005f,"How Much Living Space Does A Girl Need? This ""Minimum"" Is Pretty Horrifying.",542a246a5f78284cc200009e,6673,81,0.0121384684549677,True,False,True,0,0,0,False,False,False,False,False,False,False,1,76,17,3.764705882352941,False,False,True,False,6,2,2,0,False,False,0.8914711475372314,False,0.8914711475372314,0.219,0.592,0.189,-0.128,1,13,4,70.08365384615385,6.415384615384614,0.3498347245542278,0
26845,2014-09-30 14:26:55.435,201439,542ab4643f87192d9e00005f,Here's A New Way Of Using An iPad — And The Message Hit Me Right Where My Breakfast Is Sitting.,542a246a5f78284cc200009e,6705,53,0.0079045488441461,False,False,False,0,1,0,False,True,False,False,False,False,False,2,95,22,3.4545454545454546,False,False,True,False,4,5,1,2,False,False,0.8826617002487183,False,0.8826617002487183,0.0,1.0,0.0,0.0,1,14,4,85.13947368421054,4.926315789473687,0.3211094959216389,6
26895,2014-09-30 17:37:19.466,201439,542aea408de8acc10600004b,There's An Incredibly Simple Reason Kids Are Dying Of Preventable Things. Hint: Rhymes With Bunny.,542aea278de8ac99d200003f,4886,24,0.0049119934506753,False,False,False,0,0,0,False,False,False,False,False,True,False,1,98,19,4.421052631578948,False,False,True,False,7,3,2,0,False,False,0.8852282166481018,True,0.8852282166481018,0.0,1.0,0.0,0.0,1,17,4,58.2225,11.186666666666664,0.307914539323849,13
26896,2014-09-30 17:37:30.147,201439,542aea408de8acc10600004b,There's An Incredibly Simple Reason Kids Are Dying Of Preventable Things. Hint: Rhymes With Bunny.,542aea278de8ac7092000041,4948,29,0.005860953920776,False,False,False,0,0,0,False,False,False,False,False,True,False,1,98,19,4.421052631578948,False,False,True,False,7,3,2,0,False,False,0.8852282166481018,True,0.8852282166481018,0.0,1.0,0.0,0.0,1,17,4,58.2225,11.186666666666664,0.307914539323849,13
26921,2014-10-01 00:13:21.736,201439,542b4706227ed860d3000046,"My Heart Felt For Her As The Camera Zoomed Out And She Looked Small And Alone, Telling Her Story",542b19c613a52ed7df000036,10097,56,0.0055462018421313,False,False,False,0,0,0,False,False,False,False,False,True,False,4,96,20,3.9,False,False,False,False,4,3,1,1,False,False,0.8354213237762451,False,0.8354213237762451,0.1,0.9,0.0,-0.25,2,0,5,80.68684210526318,6.147368421052633,0.3409830727587138,0
26922,2014-10-01 00:13:52.999,201439,542b4706227ed860d3000046,"If This Ever Happened To You, She Wants You To Know: You're Not Alone",542b19c613a52ed7df000036,10173,31,0.003047282021036,False,False,False,0,0,0,False,False,False,False,False,False,False,5,69,17,3.2941176470588234,False,False,True,False,0,4,0,2,False,False,0.9143415093421936,False,0.9143415093421936,0.0,0.882,0.118,0.1877,2,0,5,89.89642857142859,4.0428571428571445,0.5724334518221711,0
26945,2014-10-01 15:39:28.272,201439,542c1fef6154099f61000028,"No, Being Able To Read 1s And 0s Doesn't Make You A Hacker. But Here Is What Does.",542c2002d9a91cbaea000025,6046,26,0.0043003638769434,True,True,True,0,0,0,False,False,False,False,False,False,False,2,82,22,2.9545454545454546,False,False,True,False,3,6,1,1,False,False,0.9227306246757508,False,0.9227306246757508,0.091,0.909,0.0,-0.1531,2,15,4,94.3,0.5666666666666664,0.3351923921836956,0
26957,2014-10-01 17:48:05.558,201439,542c3a40d9a91cfca900002f,They Hooked Up. Then He Called To Tell Her That Everything Was Not Okay.,542c3e1a6154094af2000047,5902,138,0.0233819044391731,False,False,False,0,0,0,False,False,False,False,False,True,False,4,72,16,3.6875,False,False,False,False,0,4,1,1,False,False,0.9323731064796448,True,0.9323731064796448,0.114,0.886,0.0,-0.1695,2,17,5,97.0014285714286,3.5857142857142854,0.4884846549499239,0
26979,2014-10-01 22:10:51.218,201439,542c7bc7d9a91cc4eb00006b,1 Shocking Photo Is Evidence That It May Be Too Late To Save The World From Catastrophe,542c73be6154094af2000073,6100,92,0.0150819672131147,False,False,False,0,0,0,False,False,False,False,False,False,True,1,87,17,4.176470588235294,False,False,False,False,4,5,1,1,False,False,0.8430747985839844,False,0.8430747985839844,0.305,0.558,0.137,-0.5994,2,22,4,70.14470588235295,6.682352941176472,0.3707753551515982,-1
26980,2014-10-01 22:20:08.542,201439,542c7d93615409973e000072,The World Might Be On The Brink Of Catastrophe. Here's The Staggering Evidence.,542c73be6154094af2000073,7209,77,0.0106810930780968,False,False,False,0,0,0,False,False,False,False,False,False,False,0,79,16,4.1875,False,False,True,False,5,3,0,1,False,False,0.7786948084831238,False,0.7786948084831238,0.268,0.732,0.0,-0.6597,2,22,6,70.08365384615385,8.2,0.4362824702188511,-1
26981,2014-10-02 02:32:04.701,201439,542cb919615409392700008e,What No Woman Should *Ever* Have To Justify While Walking Down The Street,542cb8ccd9a91cb72000008f,5166,42,0.008130081300813,False,False,False,0,0,0,False,False,False,False,False,True,False,1,73,15,4.066666666666666,False,False,False,False,2,5,0,1,False,False,0.8363034725189209,False,0.8363034725189209,0.155,0.845,0.0,-0.296,3,2,5,76.50153846153849,8.246153846153845,0.4860517477828882,-1
26982,2014-10-02 02:32:10.910,201439,542cb919615409392700008e,What No Woman Should *Ever* Have To Justify While Walking Down The Street,542cb8cc615409973e00008a,5141,42,0.0081696168060688,False,False,False,0,0,0,False,False,False,False,False,True,False,1,73,15,4.066666666666666,False,False,False,False,2,5,0,1,False,False,0.8363034725189209,False,0.8363034725189209,0.155,0.845,0.0,-0.296,3,2,5,76.50153846153849,8.246153846153845,0.4860517477828882,-1
26983,2014-10-02 02:35:00.795,201439,542cb919615409392700008e,What No Woman Should *Ever* Have To Justify While Walking Down The Street,542cb8cc615409392700008d,5047,42,0.0083217753120665,False,False,False,0,0,0,False,False,False,False,False,True,False,1,73,15,4.066666666666666,False,False,False,False,2,5,0,1,False,False,0.8363034725189209,False,0.8363034725189209,0.155,0.845,0.0,-0.296,3,2,5,76.50153846153849,8.246153846153845,0.4860517477828882,-1
26984,2014-10-02 02:43:01.649,201439,542cb919615409392700008e,What No Woman Should *Ever* Have To Justify While Walking Down The Street,542cbbcb6154096e2c00009b,5132,34,0.0066250974279033,False,False,False,0,0,0,False,False,False,False,False,True,False,1,73,15,4.066666666666666,False,False,False,False,2,5,0,1,False,False,0.8363034725189209,False,0.8363034725189209,0.155,0.845,0.0,-0.296,3,2,5,76.50153846153849,8.246153846153845,0.4860517477828882,-1
26989,2014-10-02 15:32:04.956,201439,542d6ff4e407f8e6a4000032,It’s Total BS To Try And Change Women’s Behavior In Order To Stop Rape. Here's Why.,5429ad07aba7700200000028,4131,36,0.008714596949891,False,False,False,0,0,0,False,False,False,False,False,True,False,1,83,21,3.238095238095238,False,False,True,True,5,5,1,1,False,False,0.8242509961128235,False,0.8242509961128235,0.33,0.67,0.0,-0.7845,3,15,5,79.5575,5.1875,0.3257194073302558,12
26991,2014-10-02 15:35:43.156,201439,542d6ff4e407f8e6a4000032,This Is The Danger You Run Into When You Tell Women How To Prevent Themselves From Being Raped,5429ad07aba7700200000028,4050,47,0.0116049382716049,False,False,False,0,0,0,False,False,False,False,False,True,False,4,94,18,4.277777777777778,False,False,False,False,2,6,0,0,False,False,0.8296036124229431,False,0.8296036124229431,0.332,0.622,0.046,-0.836,3,15,5,75.76500000000001,7.366666666666667,0.3978772901349532,12
27004,2014-10-02 16:23:36.362,201439,542d7be2d3047b6049000048,How It Works When Drug Companies Come Close To Losing Their Patent. Hint: They Cheat.,542d7b09e407f86ac5000031,4926,15,0.0030450669914738,False,False,False,0,0,0,False,False,False,False,False,False,False,3,85,18,3.9444444444444446,False,False,False,False,4,4,0,1,False,False,0.915661633014679,False,0.915661633014679,0.301,0.699,0.0,-0.6808,3,16,4,92.0625,6.546666666666667,0.3248992234612333,22
27014,2014-10-02 15:36:32.060,201439,542d6ff4e407f8e6a4000032,How Policing Women's Behavior Just Puts Other Women In Danger Of Being Raped,5429ad07aba7700200000028,4142,34,0.0082085948816996,False,False,False,0,0,0,False,False,False,False,False,False,False,0,76,14,4.571428571428571,False,False,True,False,5,3,1,1,False,False,0.7423549890518188,False,0.7423549890518188,0.421,0.579,0.0,-0.8402,3,15,5,50.470769230769264,10.03076923076923,0.3684164637790285,12
